,areaType,areaCode,areaName,date,age,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
2209453,overview,K02000001,United Kingdom,2020-08-18,75_79,7,92,4.0
2209454,overview,K02000001,United Kingdom,2020-08-18,80_84,10,78,4.5
2209455,overview,K02000001,United Kingdom,2020-08-18,85_89,14,77,7.4
2209456,overview,K02000001,United Kingdom,2020-08-18,90+,16,80,13.2
2209457,overview,K02000001,United Kingdom,2020-08-18,unassigned,1,19,
2209458,overview,K02000001,United Kingdom,2020-08-18,60+,135,858,5.3
2209459,overview,K02000001,United Kingdom,2020-08-18,0_59,790,5528,10.9
2209460,overview,K02000001,United Kingdom,2020-08-19,0_4,21,154,4.0
2209461,overview,K02000001,United Kingdom,2020-08-19,5_9,13,134,3.2
2209462,overview,K02000001,United Kingdom,2020-08-19,10_14,21,141,3.6
2209463,overview,K02000001,United Kingdom,2020-08-19,15_19,65,481,13.2
2209464,overview,K02000001,United Kingdom,2020-08-19,20_24,154,891,21.5
2209465,overview,K02000001,United Kingdom,2020-08-19,25_29,147,859,19.0
2209466,overview,K02000001,United Kingdom,2020-08-19,30_34,129,669,14.9
2209467,overview,K02000001,United Kingdom,2020-08-19,35_39,91,528,12.0
2209468,overview,K02000001,United Kingdom,2020-08-19,40_44,85,478,11.9
2209469,overview,K02000001,United Kingdom,2020-08-19,45_49,66,407,9.2
2209470,overview,K02000001,United Kingdom,2020-08-19,50_54,70,406,8.7
2209471,overview,K02000001,United Kingdom,2020-08-19,55_59,63,335,7.6
2209472,overview,K02000001,United Kingdom,2020-08-19,60_64,51,275,7.3
2209473,overview,K02000001,United Kingdom,2020-08-19,65_69,28,167,5.0
2209474,overview,K02000001,United Kingdom,2020-08-19,70_74,10,107,3.2
2209475,overview,K02000001,United Kingdom,2020-08-19,75_79,10,81,3.5
2209476,overview,K02000001,United Kingdom,2020-08-19,80_84,8,70,4.1
2209477,overview,K02000001,United Kingdom,2020-08-19,85_89,19,84,8.1
2209478,overview,K02000001,United Kingdom,2020-08-19,90+,16,84,13.9
2209479,overview,K02000001,United Kingdom,2020-08-19,unassigned,3,10,
2209480,overview,K02000001,United Kingdom,2020-08-19,60+,142,868,5.4
2209481,overview,K02000001,United Kingdom,2020-08-19,0_59,928,5493,10.8
2209482,overview,K02000001,United Kingdom,2020-08-20,0_4,30,161,4.2
2209483,overview,K02000001,United Kingdom,2020-08-20,5_9,27,144,3.5
2209484,overview,K02000001,United Kingdom,2020-08-20,10_14,36,161,4.1
2209485,overview,K02000001,United Kingdom,2020-08-20,15_19,112,512,14.0
2209486,overview,K02000001,United Kingdom,2020-08-20,20_24,197,962,23.2
2209487,overview,K02000001,United Kingdom,2020-08-20,25_29,177,896,19.8
2209488,overview,K02000001,United Kingdom,2020-08-20,30_34,112,674,15.0
2209489,overview,K02000001,United Kingdom,2020-08-20,35_39,99,550,12.5
2209490,overview,K02000001,United Kingdom,2020-08-20,40_44,79,484,12.0
2209491,overview,K02000001,United Kingdom,2020-08-20,45_49,94,421,9.6
2209492,overview,K02000001,United Kingdom,2020-08-20,50_54,71,413,8.9
2209493,overview,K02000001,United Kingdom,2020-08-20,55_59,57,342,7.8
2209494,overview,K02000001,United Kingdom,2020-08-20,60_64,32,263,7.0
2209495,overview,K02000001,United Kingdom,2020-08-20,65_69,25,158,4.7
2209496,overview,K02000001,United Kingdom,2020-08-20,70_74,15,100,3.0
2209497,overview,K02000001,United Kingdom,2020-08-20,75_79,14,82,3.5
2209498,overview,K02000001,United Kingdom,2020-08-20,80_84,12,70,4.1
2209499,overview,K02000001,United Kingdom,2020-08-20,85_89,17,84,8.1
2209500,overview,K02000001,United Kingdom,2020-08-20,90+,12,74,12.2
2209501,overview,K02000001,United Kingdom,2020-08-20,unassigned,3,13,
2209502,overview,K02000001,United Kingdom,2020-08-20,60+,127,831,5.2
2209503,overview,K02000001,United Kingdom,2020-08-20,0_59,1094,5733,11.3
2209504,overview,K02000001,United Kingdom,2020-08-21,0_4,29,165,4.3
2209505,overview,K02000001,United Kingdom,2020-08-21,5_9,15,136,3.3
2209506,overview,K02000001,United Kingdom,2020-08-21,10_14,30,165,4.2
2209507,overview,K02000001,United Kingdom,2020-08-21,15_19,93,538,14.7
2209508,overview,K02000001,United Kingdom,2020-08-21,20_24,142,967,23.3
2209509,overview,K02000001,United Kingdom,2020-08-21,25_29,140,899,19.9
2209510,overview,K02000001,United Kingdom,2020-08-21,30_34,113,678,15.1
2209511,overview,K02000001,United Kingdom,2020-08-21,35_39,88,549,12.5
2209512,overview,K02000001,United Kingdom,2020-08-21,40_44,60,462,11.5
2209513,overview,K02000001,United Kingdom,2020-08-21,45_49,64,425,9.7
2209514,overview,K02000001,United Kingdom,2020-08-21,50_54,66,413,8.9
2209515,overview,K02000001,United Kingdom,2020-08-21,55_59,51,335,7.6
2209516,overview,K02000001,United Kingdom,2020-08-21,60_64,32,262,7.0
2209517,overview,K02000001,United Kingdom,2020-08-21,65_69,21,148,4.4
2209518,overview,K02000001,United Kingdom,2020-08-21,70_74,19,94,2.8
2209519,overview,K02000001,United Kingdom,2020-08-21,75_79,13,75,3.2
2209520,overview,K02000001,United Kingdom,2020-08-21,80_84,12,66,3.8
2209521,overview,K02000001,United Kingdom,2020-08-21,85_89,11,78,7.5
2209522,overview,K02000001,United Kingdom,2020-08-21,90+,5,64,10.6
2209523,overview,K02000001,United Kingdom,2020-08-21,unassigned,1,13,
2209524,overview,K02000001,United Kingdom,2020-08-21,60+,113,787,4.9
2209525,overview,K02000001,United Kingdom,2020-08-21,0_59,892,5745,11.3
2209526,overview,K02000001,United Kingdom,2020-08-22,0_4,17,162,4.2
2209527,overview,K02000001,United Kingdom,2020-08-22,5_9,21,144,3.5
2209528,overview,K02000001,United Kingdom,2020-08-22,10_14,17,167,4.2
2209529,overview,K02000001,United Kingdom,2020-08-22,15_19,93,583,15.9
2209530,overview,K02000001,United Kingdom,2020-08-22,20_24,128,1005,24.2
2209531,overview,K02000001,United Kingdom,2020-08-22,25_29,91,901,20.0
2209532,overview,K02000001,United Kingdom,2020-08-22,30_34,69,684,15.2
2209533,overview,K02000001,United Kingdom,2020-08-22,35_39,54,544,12.4
2209534,overview,K02000001,United Kingdom,2020-08-22,40_44,43,456,11.3
2209535,overview,K02000001,United Kingdom,2020-08-22,45_49,43,432,9.8
2209536,overview,K02000001,United Kingdom,2020-08-22,50_54,36,406,8.7
2209537,overview,K02000001,United Kingdom,2020-08-22,55_59,26,327,7.4
2209538,overview,K02000001,United Kingdom,2020-08-22,60_64,21,254,6.8
2209539,overview,K02000001,United Kingdom,2020-08-22,65_69,15,143,4.2
2209540,overview,K02000001,United Kingdom,2020-08-22,70_74,15,97,2.9
2209541,overview,K02000001,United Kingdom,2020-08-22,75_79,9,76,3.3
2209542,overview,K02000001,United Kingdom,2020-08-22,80_84,8,68,4.0
2209543,overview,K02000001,United Kingdom,2020-08-22,85_89,5,77,7.4
2209544,overview,K02000001,United Kingdom,2020-08-22,90+,2,62,10.2
2209545,overview,K02000001,United Kingdom,2020-08-22,unassigned,2,14,
2209546,overview,K02000001,United Kingdom,2020-08-22,60+,75,777,4.8
2209547,overview,K02000001,United Kingdom,2020-08-22,0_59,640,5825,11.5
2209548,overview,K02000001,United Kingdom,2020-08-23,0_4,22,174,4.5
2209549,overview,K02000001,United Kingdom,2020-08-23,5_9,23,149,3.6
2209550,overview,K02000001,United Kingdom,2020-08-23,10_14,19,169,4.3
2209551,overview,K02000001,United Kingdom,2020-08-23,15_19,82,607,16.6
2209552,overview,K02000001,United Kingdom,2020-08-23,20_24,99,1036,24.9
2209553,overview,K02000001,United Kingdom,2020-08-23,25_29,89,926,20.5
2209554,overview,K02000001,United Kingdom,2020-08-23,30_34,64,689,15.3
2209555,overview,K02000001,United Kingdom,2020-08-23,35_39,57,553,12.6
2209556,overview,K02000001,United Kingdom,2020-08-23,40_44,43,455,11.3
2209557,overview,K02000001,United Kingdom,2020-08-23,45_49,37,441,10.0
2209558,overview,K02000001,United Kingdom,2020-08-23,50_54,50,423,9.1
2209559,overview,K02000001,United Kingdom,2020-08-23,55_59,31,338,7.7
2209560,overview,K02000001,United Kingdom,2020-08-23,60_64,22,254,6.8
2209561,overview,K02000001,United Kingdom,2020-08-23,65_69,23,155,4.6
2209562,overview,K02000001,United Kingdom,2020-08-23,70_74,10,97,2.9
2209563,overview,K02000001,United Kingdom,2020-08-23,75_79,5,72,3.1
2209564,overview,K02000001,United Kingdom,2020-08-23,80_84,9,73,4.3
2209565,overview,K02000001,United Kingdom,2020-08-23,85_89,3,78,7.5
2209566,overview,K02000001,United Kingdom,2020-08-23,90+,2,63,10.4
2209567,overview,K02000001,United Kingdom,2020-08-23,unassigned,3,14,
2209568,overview,K02000001,United Kingdom,2020-08-23,60+,74,792,4.9
2209569,overview,K02000001,United Kingdom,2020-08-23,0_59,619,5974,11.8
2209570,overview,K02000001,United Kingdom,2020-08-24,0_4,32,171,4.4
2209571,overview,K02000001,United Kingdom,2020-08-24,5_9,33,156,3.8
2209572,overview,K02000001,United Kingdom,2020-08-24,10_14,30,171,4.3
2209573,overview,K02000001,United Kingdom,2020-08-24,15_19,98,610,16.7
2209574,overview,K02000001,United Kingdom,2020-08-24,20_24,158,1021,24.6
2209575,overview,K02000001,United Kingdom,2020-08-24,25_29,160,927,20.5
2209576,overview,K02000001,United Kingdom,2020-08-24,30_34,120,688,15.3
2209577,overview,K02000001,United Kingdom,2020-08-24,35_39,99,557,12.7
2209578,overview,K02000001,United Kingdom,2020-08-24,40_44,67,453,11.3
2209579,overview,K02000001,United Kingdom,2020-08-24,45_49,70,434,9.9
2209580,overview,K02000001,United Kingdom,2020-08-24,50_54,66,414,8.9
2209581,overview,K02000001,United Kingdom,2020-08-24,55_59,58,339,7.7
2209582,overview,K02000001,United Kingdom,2020-08-24,60_64,48,259,6.9
2209583,overview,K02000001,United Kingdom,2020-08-24,65_69,24,158,4.7
2209584,overview,K02000001,United Kingdom,2020-08-24,70_74,19,101,3.0
2209585,overview,K02000001,United Kingdom,2020-08-24,75_79,11,69,3.0
2209586,overview,K02000001,United Kingdom,2020-08-24,80_84,14,73,4.3
2209587,overview,K02000001,United Kingdom,2020-08-24,85_89,5,74,7.1
2209588,overview,K02000001,United Kingdom,2020-08-24,90+,14,67,11.1
2209589,overview,K02000001,United Kingdom,2020-08-24,unassigned,6,19,
2209590,overview,K02000001,United Kingdom,2020-08-24,60+,135,801,5.0
2209591,overview,K02000001,United Kingdom,2020-08-24,0_59,997,5960,11.8
2209592,overview,K02000001,United Kingdom,2020-08-25,0_4,22,173,4.5
2209593,overview,K02000001,United Kingdom,2020-08-25,5_9,14,146,3.5
2209594,overview,K02000001,United Kingdom,2020-08-25,10_14,26,179,4.5
2209595,overview,K02000001,United Kingdom,2020-08-25,15_19,79,622,17.0
2209596,overview,K02000001,United Kingdom,2020-08-25,20_24,147,1025,24.7
2209597,overview,K02000001,United Kingdom,2020-08-25,25_29,157,961,21.3
2209598,overview,K02000001,United Kingdom,2020-08-25,30_34,118,725,16.1
2209599,overview,K02000001,United Kingdom,2020-08-25,35_39,73,561,12.8
2209600,overview,K02000001,United Kingdom,2020-08-25,40_44,71,448,11.1
2209601,overview,K02000001,United Kingdom,2020-08-25,45_49,74,448,10.2
2209602,overview,K02000001,United Kingdom,2020-08-25,50_54,66,425,9.1
2209603,overview,K02000001,United Kingdom,2020-08-25,55_59,60,346,7.9
2209604,overview,K02000001,United Kingdom,2020-08-25,60_64,54,260,6.9
2209605,overview,K02000001,United Kingdom,2020-08-25,65_69,18,154,4.6
2209606,overview,K02000001,United Kingdom,2020-08-25,70_74,20,108,3.3
2209607,overview,K02000001,United Kingdom,2020-08-25,75_79,15,77,3.3
2209608,overview,K02000001,United Kingdom,2020-08-25,80_84,12,75,4.4
2209609,overview,K02000001,United Kingdom,2020-08-25,85_89,12,72,6.9
2209610,overview,K02000001,United Kingdom,2020-08-25,90+,16,67,11.1
2209611,overview,K02000001,United Kingdom,2020-08-25,unassigned,6,24,
2209612,overview,K02000001,United Kingdom,2020-08-25,60+,147,813,5.0
2209613,overview,K02000001,United Kingdom,2020-08-25,0_59,913,6083,12.0
2209614,overview,K02000001,United Kingdom,2020-08-26,0_4,29,181,4.7
2209615,overview,K02000001,United Kingdom,2020-08-26,5_9,17,150,3.6
2209616,overview,K02000001,United Kingdom,2020-08-26,10_14,27,185,4.7
2209617,overview,K02000001,United Kingdom,2020-08-26,15_19,130,687,18.8
2209618,overview,K02000001,United Kingdom,2020-08-26,20_24,176,1047,25.2
2209619,overview,K02000001,United Kingdom,2020-08-26,25_29,174,988,21.9
2209620,overview,K02000001,United Kingdom,2020-08-26,30_34,130,726,16.1
2209621,overview,K02000001,United Kingdom,2020-08-26,35_39,82,552,12.6
2209622,overview,K02000001,United Kingdom,2020-08-26,40_44,77,440,10.9
2209623,overview,K02000001,United Kingdom,2020-08-26,45_49,66,448,10.2
2209624,overview,K02000001,United Kingdom,2020-08-26,50_54,52,407,8.7
2209625,overview,K02000001,United Kingdom,2020-08-26,55_59,47,330,7.5
2209626,overview,K02000001,United Kingdom,2020-08-26,60_64,41,250,6.7
2209627,overview,K02000001,United Kingdom,2020-08-26,65_69,16,142,4.2
2209628,overview,K02000001,United Kingdom,2020-08-26,70_74,15,113,3.4
2209629,overview,K02000001,United Kingdom,2020-08-26,75_79,15,82,3.5
2209630,overview,K02000001,United Kingdom,2020-08-26,80_84,7,74,4.3
2209631,overview,K02000001,United Kingdom,2020-08-26,85_89,12,65,6.2
2209632,overview,K02000001,United Kingdom,2020-08-26,90+,19,70,11.6
2209633,overview,K02000001,United Kingdom,2020-08-26,unassigned,6,27,
2209634,overview,K02000001,United Kingdom,2020-08-26,60+,125,796,4.9
2209635,overview,K02000001,United Kingdom,2020-08-26,0_59,1013,6168,12.2
2209636,overview,K02000001,United Kingdom,2020-08-27,0_4,32,183,4.7
2209637,overview,K02000001,United Kingdom,2020-08-27,5_9,27,150,3.6
2209638,overview,K02000001,United Kingdom,2020-08-27,10_14,36,185,4.7
2209639,overview,K02000001,United Kingdom,2020-08-27,15_19,161,736,20.1
2209640,overview,K02000001,United Kingdom,2020-08-27,20_24,186,1036,24.9
2209641,overview,K02000001,United Kingdom,2020-08-27,25_29,180,991,22.0
2209642,overview,K02000001,United Kingdom,2020-08-27,30_34,117,731,16.3
2209643,overview,K02000001,United Kingdom,2020-08-27,35_39,131,584,13.3
2209644,overview,K02000001,United Kingdom,2020-08-27,40_44,71,432,10.7
2209645,overview,K02000001,United Kingdom,2020-08-27,45_49,76,430,9.8
2209646,overview,K02000001,United Kingdom,2020-08-27,50_54,84,420,9.0
2209647,overview,K02000001,United Kingdom,2020-08-27,55_59,55,328,7.4
2209648,overview,K02000001,United Kingdom,2020-08-27,60_64,47,265,7.1
2209649,overview,K02000001,United Kingdom,2020-08-27,65_69,27,144,4.3
2209650,overview,K02000001,United Kingdom,2020-08-27,70_74,20,118,3.6
2209651,overview,K02000001,United Kingdom,2020-08-27,75_79,19,87,3.7
2209652,overview,K02000001,United Kingdom,2020-08-27,80_84,16,78,4.5
2209653,overview,K02000001,United Kingdom,2020-08-27,85_89,18,66,6.3
2209654,overview,K02000001,United Kingdom,2020-08-27,90+,13,71,11.7
2209655,overview,K02000001,United Kingdom,2020-08-27,unassigned,11,35,
2209656,overview,K02000001,United Kingdom,2020-08-27,60+,160,829,5.1
2209657,overview,K02000001,United Kingdom,2020-08-27,0_59,1167,6241,12.3
2209658,overview,K02000001,United Kingdom,2020-08-28,0_4,27,181,4.7
2209659,overview,K02000001,United Kingdom,2020-08-28,5_9,34,169,4.1
2209660,overview,K02000001,United Kingdom,2020-08-28,10_14,38,193,4.9
2209661,overview,K02000001,United Kingdom,2020-08-28,15_19,180,823,22.5
2209662,overview,K02000001,United Kingdom,2020-08-28,20_24,217,1111,26.8
2209663,overview,K02000001,United Kingdom,2020-08-28,25_29,179,1030,22.8
2209664,overview,K02000001,United Kingdom,2020-08-28,30_34,158,776,17.3
2209665,overview,K02000001,United Kingdom,2020-08-28,35_39,109,605,13.8
2209666,overview,K02000001,United Kingdom,2020-08-28,40_44,86,458,11.4
2209667,overview,K02000001,United Kingdom,2020-08-28,45_49,82,448,10.2
2209668,overview,K02000001,United Kingdom,2020-08-28,50_54,72,426,9.1
2209669,overview,K02000001,United Kingdom,2020-08-28,55_59,52,329,7.5
2209670,overview,K02000001,United Kingdom,2020-08-28,60_64,33,266,7.1
2209671,overview,K02000001,United Kingdom,2020-08-28,65_69,20,143,4.2
2209672,overview,K02000001,United Kingdom,2020-08-28,70_74,22,121,3.6
2209673,overview,K02000001,United Kingdom,2020-08-28,75_79,19,93,4.0
2209674,overview,K02000001,United Kingdom,2020-08-28,80_84,16,82,4.8
2209675,overview,K02000001,United Kingdom,2020-08-28,85_89,13,68,6.5
2209676,overview,K02000001,United Kingdom,2020-08-28,90+,12,78,12.9
2209677,overview,K02000001,United Kingdom,2020-08-28,unassigned,12,46,
2209678,overview,K02000001,United Kingdom,2020-08-28,60+,135,851,5.3
2209679,overview,K02000001,United Kingdom,2020-08-28,0_59,1246,6595,13.0
2209680,overview,K02000001,United Kingdom,2020-08-29,0_4,25,189,4.9
2209681,overview,K02000001,United Kingdom,2020-08-29,5_9,32,180,4.3
2209682,overview,K02000001,United Kingdom,2020-08-29,10_14,31,207,5.2
2209683,overview,K02000001,United Kingdom,2020-08-29,15_19,150,880,24.1
2209684,overview,K02000001,United Kingdom,2020-08-29,20_24,174,1157,27.9
2209685,overview,K02000001,United Kingdom,2020-08-29,25_29,116,1055,23.4
2209686,overview,K02000001,United Kingdom,2020-08-29,30_34,103,810,18.0
2209687,overview,K02000001,United Kingdom,2020-08-29,35_39,71,622,14.2
2209688,overview,K02000001,United Kingdom,2020-08-29,40_44,64,479,11.9
2209689,overview,K02000001,United Kingdom,2020-08-29,45_49,51,456,10.4
2209690,overview,K02000001,United Kingdom,2020-08-29,50_54,61,451,9.7
2209691,overview,K02000001,United Kingdom,2020-08-29,55_59,44,347,7.9
2209692,overview,K02000001,United Kingdom,2020-08-29,60_64,35,280,7.5
2209693,overview,K02000001,United Kingdom,2020-08-29,65_69,23,151,4.5
2209694,overview,K02000001,United Kingdom,2020-08-29,70_74,12,118,3.6
2209695,overview,K02000001,United Kingdom,2020-08-29,75_79,10,94,4.0
2209696,overview,K02000001,United Kingdom,2020-08-29,80_84,16,90,5.2
2209697,overview,K02000001,United Kingdom,2020-08-29,85_89,7,70,6.7
2209698,overview,K02000001,United Kingdom,2020-08-29,90+,6,82,13.5
2209699,overview,K02000001,United Kingdom,2020-08-29,unassigned,9,53,
2209700,overview,K02000001,United Kingdom,2020-08-29,60+,109,885,5.5
2209701,overview,K02000001,United Kingdom,2020-08-29,0_59,931,6886,13.6
2209702,overview,K02000001,United Kingdom,2020-08-30,0_4,24,191,5.0
2209703,overview,K02000001,United Kingdom,2020-08-30,5_9,28,185,4.5
2209704,overview,K02000001,United Kingdom,2020-08-30,10_14,32,220,5.6
2209705,overview,K02000001,United Kingdom,2020-08-30,15_19,150,948,25.9
2209706,overview,K02000001,United Kingdom,2020-08-30,20_24,145,1203,29.0
2209707,overview,K02000001,United Kingdom,2020-08-30,25_29,99,1065,23.6
2209708,overview,K02000001,United Kingdom,2020-08-30,30_34,81,827,18.4
2209709,overview,K02000001,United Kingdom,2020-08-30,35_39,84,649,14.8
2209710,overview,K02000001,United Kingdom,2020-08-30,40_44,60,496,12.3
2209711,overview,K02000001,United Kingdom,2020-08-30,45_49,67,486,11.0
2209712,overview,K02000001,United Kingdom,2020-08-30,50_54,58,459,9.8
2209713,overview,K02000001,United Kingdom,2020-08-30,55_59,52,368,8.4
2209714,overview,K02000001,United Kingdom,2020-08-30,60_64,29,287,7.6
2209715,overview,K02000001,United Kingdom,2020-08-30,65_69,26,154,4.6
2209716,overview,K02000001,United Kingdom,2020-08-30,70_74,11,119,3.6
2209717,overview,K02000001,United Kingdom,2020-08-30,75_79,5,94,4.0
2209718,overview,K02000001,United Kingdom,2020-08-30,80_84,9,90,5.2
2209719,overview,K02000001,United Kingdom,2020-08-30,85_89,5,72,6.9
2209720,overview,K02000001,United Kingdom,2020-08-30,90+,4,84,13.9
2209721,overview,K02000001,United Kingdom,2020-08-30,unassigned,8,58,
2209722,overview,K02000001,United Kingdom,2020-08-30,60+,89,900,5.6
2209723,overview,K02000001,United Kingdom,2020-08-30,0_59,888,7155,14.1
2209724,overview,K02000001,United Kingdom,2020-08-31,0_4,28,187,4.8
2209725,overview,K02000001,United Kingdom,2020-08-31,5_9,38,190,4.6
2209726,overview,K02000001,United Kingdom,2020-08-31,10_14,40,230,5.8
2209727,overview,K02000001,United Kingdom,2020-08-31,15_19,133,983,26.9
2209728,overview,K02000001,United Kingdom,2020-08-31,20_24,195,1240,29.9
2209729,overview,K02000001,United Kingdom,2020-08-31,25_29,153,1058,23.4
2209730,overview,K02000001,United Kingdom,2020-08-31,30_34,110,817,18.2
2209731,overview,K02000001,United Kingdom,2020-08-31,35_39,104,654,14.9
2209732,overview,K02000001,United Kingdom,2020-08-31,40_44,88,517,12.9
2209733,overview,K02000001,United Kingdom,2020-08-31,45_49,99,515,11.7
2209734,overview,K02000001,United Kingdom,2020-08-31,50_54,82,475,10.2
2209735,overview,K02000001,United Kingdom,2020-08-31,55_59,72,382,8.7
2209736,overview,K02000001,United Kingdom,2020-08-31,60_64,49,288,7.7
2209737,overview,K02000001,United Kingdom,2020-08-31,65_69,20,150,4.5
2209738,overview,K02000001,United Kingdom,2020-08-31,70_74,16,116,3.5
2209739,overview,K02000001,United Kingdom,2020-08-31,75_79,11,94,4.0
2209740,overview,K02000001,United Kingdom,2020-08-31,80_84,6,82,4.8
2209741,overview,K02000001,United Kingdom,2020-08-31,85_89,7,74,7.1
2209742,overview,K02000001,United Kingdom,2020-08-31,90+,5,75,12.4
2209743,overview,K02000001,United Kingdom,2020-08-31,unassigned,3,55,
2209744,overview,K02000001,United Kingdom,2020-08-31,60+,114,879,5.4
2209745,overview,K02000001,United Kingdom,2020-08-31,0_59,1145,7303,14.4
2209746,overview,K02000001,United Kingdom,2020-09-01,0_4,46,211,5.5
2209747,overview,K02000001,United Kingdom,2020-09-01,5_9,26,202,4.9
2209748,overview,K02000001,United Kingdom,2020-09-01,10_14,41,245,6.2
2209749,overview,K02000001,United Kingdom,2020-09-01,15_19,166,1070,29.3
2209750,overview,K02000001,United Kingdom,2020-09-01,20_24,276,1369,33.0
2209751,overview,K02000001,United Kingdom,2020-09-01,25_29,248,1149,25.5
2209752,overview,K02000001,United Kingdom,2020-09-01,30_34,193,892,19.8
2209753,overview,K02000001,United Kingdom,2020-09-01,35_39,177,758,17.2
2209754,overview,K02000001,United Kingdom,2020-09-01,40_44,144,590,14.7
2209755,overview,K02000001,United Kingdom,2020-09-01,45_49,127,568,12.9
2209756,overview,K02000001,United Kingdom,2020-09-01,50_54,133,542,11.6
2209757,overview,K02000001,United Kingdom,2020-09-01,55_59,94,416,9.4
2209758,overview,K02000001,United Kingdom,2020-09-01,60_64,68,302,8.0
2209759,overview,K02000001,United Kingdom,2020-09-01,65_69,37,169,5.0
2209760,overview,K02000001,United Kingdom,2020-09-01,70_74,30,126,3.8
2209761,overview,K02000001,United Kingdom,2020-09-01,75_79,31,110,4.7
2209762,overview,K02000001,United Kingdom,2020-09-01,80_84,31,101,5.9
2209763,overview,K02000001,United Kingdom,2020-09-01,85_89,18,80,7.7
2209764,overview,K02000001,United Kingdom,2020-09-01,90+,30,89,14.7
2209765,overview,K02000001,United Kingdom,2020-09-01,unassigned,12,61,
2209766,overview,K02000001,United Kingdom,2020-09-01,60+,245,977,6.1
2209767,overview,K02000001,United Kingdom,2020-09-01,0_59,1683,8073,15.9
2209768,overview,K02000001,United Kingdom,2020-09-02,0_4,41,223,5.8
2209769,overview,K02000001,United Kingdom,2020-09-02,5_9,48,233,5.6
2209770,overview,K02000001,United Kingdom,2020-09-02,10_14,59,277,7.0
2209771,overview,K02000001,United Kingdom,2020-09-02,15_19,236,1176,32.2
2209772,overview,K02000001,United Kingdom,2020-09-02,20_24,356,1549,37.3
2209773,overview,K02000001,United Kingdom,2020-09-02,25_29,332,1307,29.0
2209774,overview,K02000001,United Kingdom,2020-09-02,30_34,243,1005,22.3
2209775,overview,K02000001,United Kingdom,2020-09-02,35_39,201,877,20.0
2209776,overview,K02000001,United Kingdom,2020-09-02,40_44,180,693,17.2
2209777,overview,K02000001,United Kingdom,2020-09-02,45_49,171,673,15.3
2209778,overview,K02000001,United Kingdom,2020-09-02,50_54,192,682,14.6
2209779,overview,K02000001,United Kingdom,2020-09-02,55_59,164,533,12.1
2209780,overview,K02000001,United Kingdom,2020-09-02,60_64,116,377,10.0
2209781,overview,K02000001,United Kingdom,2020-09-02,65_69,59,212,6.3
2209782,overview,K02000001,United Kingdom,2020-09-02,70_74,44,155,4.7
2209783,overview,K02000001,United Kingdom,2020-09-02,75_79,30,125,5.4
2209784,overview,K02000001,United Kingdom,2020-09-02,80_84,29,123,7.2
2209785,overview,K02000001,United Kingdom,2020-09-02,85_89,47,115,11.0
2209786,overview,K02000001,United Kingdom,2020-09-02,90+,62,132,21.8
2209787,overview,K02000001,United Kingdom,2020-09-02,unassigned,7,62,
2209788,overview,K02000001,United Kingdom,2020-09-02,60+,387,1239,7.7
2209789,overview,K02000001,United Kingdom,2020-09-02,0_59,2230,9290,18.3
2209790,overview,K02000001,United Kingdom,2020-09-03,0_4,48,239,6.2
2209791,overview,K02000001,United Kingdom,2020-09-03,5_9,57,263,6.3
2209792,overview,K02000001,United Kingdom,2020-09-03,10_14,62,303,7.7
2209793,overview,K02000001,United Kingdom,2020-09-03,15_19,208,1223,33.4
2209794,overview,K02000001,United Kingdom,2020-09-03,20_24,411,1774,42.7
2209795,overview,K02000001,United Kingdom,2020-09-03,25_29,333,1460,32.3
2209796,overview,K02000001,United Kingdom,2020-09-03,30_34,229,1117,24.8
2209797,overview,K02000001,United Kingdom,2020-09-03,35_39,209,955,21.7
2209798,overview,K02000001,United Kingdom,2020-09-03,40_44,213,835,20.8
2209799,overview,K02000001,United Kingdom,2020-09-03,45_49,171,768,17.4
2209800,overview,K02000001,United Kingdom,2020-09-03,50_54,209,807,17.3
2209801,overview,K02000001,United Kingdom,2020-09-03,55_59,171,649,14.7
2209802,overview,K02000001,United Kingdom,2020-09-03,60_64,100,430,11.5
2209803,overview,K02000001,United Kingdom,2020-09-03,65_69,49,234,6.9
2209804,overview,K02000001,United Kingdom,2020-09-03,70_74,41,176,5.3
2209805,overview,K02000001,United Kingdom,2020-09-03,75_79,38,144,6.2
2209806,overview,K02000001,United Kingdom,2020-09-03,80_84,37,144,8.4
2209807,overview,K02000001,United Kingdom,2020-09-03,85_89,39,136,13.1
2209808,overview,K02000001,United Kingdom,2020-09-03,90+,41,160,26.4
2209809,overview,K02000001,United Kingdom,2020-09-03,unassigned,1,52,
2209810,overview,K02000001,United Kingdom,2020-09-03,60+,345,1424,8.8
2209811,overview,K02000001,United Kingdom,2020-09-03,0_59,2322,10445,20.6
2209812,overview,K02000001,United Kingdom,2020-09-04,0_4,63,275,7.1
2209813,overview,K02000001,United Kingdom,2020-09-04,5_9,56,285,6.9
2209814,overview,K02000001,United Kingdom,2020-09-04,10_14,70,335,8.5
2209815,overview,K02000001,United Kingdom,2020-09-04,15_19,210,1253,34.3
2209816,overview,K02000001,United Kingdom,2020-09-04,20_24,390,1947,46.9
2209817,overview,K02000001,United Kingdom,2020-09-04,25_29,326,1607,35.6
2209818,overview,K02000001,United Kingdom,2020-09-04,30_34,270,1229,27.3
